CHAVE_OBJETO,Cor Predominante,Descrição,Peso Total,Peso Unitário,Tipo de Embalagem,RECLASSIFICAÇÃO
20557265,Verde,3 porcoes totalizando aprox 11g,0.0,0.0,Porção(es),Drogas
20557323,Verde,erva castanho esverdeada,0.0,0.0,Tijolo(s),Drogas
20557507,Amarelo,aproximadamente envolto em papel aluminio,0.0,0.0,Porção(es),Drogas
20559840,Rosa,01 pilula de cor rosa com caracteristica de droga sintetica,0.0,0.0,Unidade(s),Drogas
20561596,Branco,apreendida na cela 10,0.0,0.0,Porção(es),Drogas
20561609,Branco,apreendida na cela 10,0.0,0.0,Porção(es),Drogas
20564861,Branco,seis porcoes de po branco embalados individualmente pesando aproximadamente 13 gramas com embalagem,0.0,0.0,Porção(es),Drogas
20564871,Amarelo,cerca de vinte pedrinhas acondicionadas em embalagem plastica de pastilhas tic tac,0.0,0.0,Porção(es),Drogas
20572572,Branco,envolvidas em um saco plastico de cor azul,0.0,0.0,Unidade(s),Drogas
20573493,Amarelo,04g,0.0,0.0,Porção(es),Drogas
20575129,Marrom,com embalagem,0.0,0.0,Porção(es),Drogas
20580227,Branco,aproximadamente meia grama ,0.0,0.0,Porção(es),Drogas
20580858,Verde,com embalagem,0.0,0.0,Porção(es),Drogas
20604545,Dourado,01 grama,0.0,0.0,Porção(es),Drogas
20610871,Verde,peso aproximado,0.0,0.0,Porção(es),Drogas
20612436,Branco,aproximadamente 1 grama,0.0,0.0,Porção(es),Drogas
20613705,Branco,50 pinos transparentes peso total com os pinos,0.0,0.0,Frasco(s),Drogas
20613708,Verde,52 porcoes envoltas em saco plastico cada,0.0,0.0,Saco(s),Drogas
20613715,Amarelo,130 pedras envoltas em saco plastico cada,0.0,0.0,Saco(s),Drogas
20619934,Branco,envolto embalagem plastica,0.0,0.0,Porção(es),Drogas
20620633,Branco,21 porcoes contendo 18 gramas no total,0.0,0.0,Porção(es),Drogas
20623416,Bege,2 envelopes contendo um produto semelhante a ketamina pesando no total 235g com embalagem,0.0,0.0,Porção(es),Drogas
20623418,Bege,um envelope com um produto semelhante a ketamina pesando 115g com embalagem,0.0,0.0,Porção(es),Drogas
20623453,Branco,um caixa de remedio clonazepan contendo 30 comprimidos,0.0,0.0,Comprimido(s),Drogas
20626681,Preto,vinte gramas,0.0,0.0,Porção(es),Drogas
20632851,Verde,01 tijolo e varias porcoes acondicionada em saco plastico,0.0,0.0,Porção(es),Drogas
20647803,Verde,prensada,0.0,0.0,Tijolo(s),Drogas
20647816,Verde,prensada,0.0,0.0,Tijolo(s),Drogas
20647838,Verde,fracionadas,0.0,0.0,Porção(es),Drogas
20647847,Branco, 1 bucha grande,0.0,0.0,Pacote(s),Drogas
20647854,Amarelo,uma pedra,0.0,0.0,Porção(es),Drogas
20653913,Verde,uma porcao pesa 595 e outra 611 enroladas em saco plastico,0.0,0.0,Porção(es),Drogas
20657038,Verde,3 pequemas porcoes envoltas em saco plastico,0.0,0.0,Saco(s),Drogas
20659293,Marrom,um torrao embalado em um plastico,0.0,0.0,Porção(es),Drogas
20664542,Branco,81 petecas pesando 495 gramas,0.0,0.0,Porção(es),Drogas
20665076,Preto,01 porcao pesando 5809 g de haxixe,0.0,0.0,Porção(es),Drogas
20665841,Verde,um tijolo: 11350 gr; um tijolo 10220gr; uma buchinha 14 gr; uma buchinha 117grr uma buchinha 59gr; uma buchnha 241 gr; uma buchinha 08gr,0.0,0.0,Porção(es),Drogas
20666323,Verde,apreendida durante abordagem uma porcao de substancia entorpecente,0.0,0.0,Porção(es),Drogas
20666682,Marrom,peso com embalagem ,0.0,0.0,Porção(es),Drogas
20668940,Verde,aproximadamente 11 gramas,0.0,0.0,Porção(es),Drogas
20669396,Verde,peso aproximado com a embalagem,0.0,0.0,Porção(es),Drogas
20669515,Verde,03 buchas em plastico peso total 885,0.0,0.0,Porção(es),Drogas
20671834,Amarelo,aproximadamente 18 gramas,0.0,0.0,Porção(es),Drogas
20671837,Verde,aproximadamente 7 gramas,0.0,0.0,Porção(es),Drogas
20672201,Verde,(sete virgula cinco gramas),0.0,0.0,Tijolo(s),Drogas
20672237,Branco,(tres gramas),0.0,0.0,Porção(es),Drogas
20672239,Verde,(total de seis gramas),0.0,0.0,Porção(es),Drogas
20672241,Amarelo,(total de uma grama),0.0,0.0,Não soube informar,Drogas
20672305,Verde,(totalizando 36 gramas),0.0,0.0,Tijolo(s),Drogas
20672858,Rosa,um comprimido de substancia caracteristica de ecstasy,0.0,0.0,Comprimido(s),Drogas
20675696,Vermelho,comprimido em formato do simbolo do barcelona futebol clube,0.0,0.0,Comprimido(s),Drogas
20676432,Branco,um involucro de plastico cor branca,0.0,0.0,Saco(s),Drogas
20678222,Amarelo,39 gramas,0.0,0.0,Frasco(s),Drogas
20680198,Laranja,04 metades de comprimidos laranjas caracteristicos de ecstasy,0.0,0.0,Unidade(s),Drogas
20680451,Verde,aprox 12g com involucro,0.0,0.0,Cigarro(s),Drogas
20684753,Amarelo,uma ampola de morfina ,0.0,0.0,Frasco(s),Drogas
20685665,Verde,um porcao de erva seca esverdeada pesando seis gramas ,0.0,0.0,Porção(es),Drogas
20689707,Branco,uma porcao de aproximadamente 17 grams com embalagem,0.0,0.0,Porção(es),Drogas
20692476,Branco,a droga se encontra em pinos de plastico,0.0,0.0,Frasco(s),Drogas
20696918,Verde,porcoes embaladas em sacola plastica,0.0,0.0,Porção(es),Drogas
20697045,Verde,tres porcoes embaladas de erva verde pesando 110gr,0.0,0.0,Porção(es),Drogas
20700494,Verde,nove porcoes envoltas em embalagem plastica,0.0,0.0,Porção(es),Drogas
20701646,Verde,auto de apreensao de substancia entorpecente,0.0,0.0,Tijolo(s),Drogas
20702170,Verde,01 trouxinha,0.0,0.0,Porção(es),Drogas
20710674,Amarelo,uma cartela contendo 20 quadrados de lsd (acido lisergico),0.0,0.0,Porção(es),Drogas
20710676,Amarelo,uma cartela contendo cinco (05) quadrados de lsd (acido lisergico),0.0,0.0,Porção(es),Drogas
20714739,Branco,pinos pesando 13g com embalagem,0.0,0.0,Porção(es),Drogas
20718977,Verde,tres tijolinhos involucro em plastico,0.0,0.0,Tijolo(s),Drogas
20718993,Branco,seis buchinhas de po branco involucro em plastico,0.0,0.0,Porção(es),Drogas
20722784,Branco,tres porcoes em involcros,0.0,0.0,Porção(es),Drogas
20724047,Verde,peso total sete gramas com involucro,0.0,0.0,Porção(es),Drogas
20724158,Verde,uma pequena porcao que sera encaminhada apara pericia-igp,0.0,0.0,Porção(es),Drogas
20724810,Marrom,um dos tijolos se desmanchou,0.0,0.0,Tijolo(s),Drogas
20725534,Bege,99 pedras pequenas e 1 grande,0.0,0.0,Unidade(s),Drogas
20725782,Verde,uma porcao pesando 1g e outra 7 gramas,0.0,0.0,Porção(es),Drogas
20725898,Verde,um cigarro parcialmente consumido,0.0,0.0,Cigarro(s),Drogas
20728670,Verde,peso total com involucro,0.0,0.0,Tijolo(s),Drogas
20730834,Branco,uma peteca de substancia com cor branca ,0.0,0.0,Porção(es),Drogas
20732863,Verde,uma grama,0.0,0.0,Cigarro(s),Drogas
20732864,Verde,tres gramas,0.0,0.0,Porção(es),Drogas
20732866,Verde,duas gramas,0.0,0.0,Porção(es),Drogas
20738029,Verde,uma tijolinho de maconhe pesando 77 gramas ,0.0,0.0,Tijolo(s),Drogas
20739791,Branco,um tijolo com caracteristica de caina pesando aprox 102430gr com embalgem,0.0,0.0,Tijolo(s),Drogas
20739792,Branco,um tijolo com caracteristica de caina pesando aprox 22680gr com embalgem,0.0,0.0,Tijolo(s),Drogas
20739793,Branco,um tijolo com caracteristica de caina pesando aprox 18400gr com embalgem,0.0,0.0,Tijolo(s),Drogas
20747744,Verde,02 porcoes fracionadas em plastico com 672 gramas,0.0,0.0,Porção(es),Drogas
20752576,Branco,50 buchas pequenas com aproximadamente 29g no total ,0.0,0.0,Porção(es),Drogas
20752587,Branco,1 bucha grande de aproximadamente 18g,0.0,0.0,Porção(es),Drogas
20752609,Branco,1 pedra branca em bucha com aproximadamente 8g,0.0,0.0,Porção(es),Drogas
20753549,Verde,18 fardos e 6 tijolos pesando aproximadamente 29375kg,0.0,0.0,Pacote(s),Drogas
20754311,Verde,um cigarro parcialmente consumido,0.0,0.0,Cigarro(s),Drogas
20760429,Verde,uma porcao de substancia com caracteristicas de skank pesando 20 gramas com embalagem,0.0,0.0,Porção(es),Drogas
20762323,Verde,embalagem de cor amarela,0.0,0.0,Porção(es),Drogas
20762325,Verde,embalgem de cor transparente,0.0,0.0,Porção(es),Drogas
20762328,Verde,embalagem transparente,0.0,0.0,Porção(es),Drogas
20762980,Amarelo,2 porcoes grandes e cinco porcoes individualizadas para comercia embaladas em plastico branco,0.0,0.0,Porção(es),Drogas
20762993,Verde,2 porcoes grandes e 6 porcoes individualizadas para comercio embaladas em papel filme,0.0,0.0,Porção(es),Drogas
20769029,Branco,com envolucro,0.0,0.0,Porção(es),Drogas
20770778,Verde,com fita plastica marrom,0.0,0.0,Tijolo(s),Drogas
20772374,Branco,17 gramas ,0.0,0.0,Porção(es),Drogas
20772377,Verde,14 gramas,0.0,0.0,Porção(es),Drogas
20776138,Amarelo,99g com embalagem,0.0,0.0,Porção(es),Drogas
20776146,Amarelo,11g com embalagem,0.0,0.0,Porção(es),Drogas
20777449,Branco,2 trouxinhas pesando no total 130 gramas,0.0,0.0,Porção(es),Drogas
20778370,Amarelo,cinco pedras pequenas de ckack,0.0,0.0,Porção(es),Drogas
20779508,Verde,duas gramas,0.0,0.0,Porção(es),Drogas
20779538,Verde,zero cinco gramas,0.0,0.0,Cigarro(s),Drogas
20779556,Verde,uma grama,0.0,0.0,Cigarro(s),Drogas
20779822,Verde,aproximado peso de 72 gramas,0.0,0.0,Porção(es),Drogas
20779895,Verde,peso aproximado,0.0,0.0,Porção(es),Drogas
20779920,Verde,uma porcao,0.0,0.0,Porção(es),Drogas
20781387,Branco,20  buchinhas de po branco  com o conduzido,0.0,0.0,Porção(es),Drogas
20781409,Branco,40  buchinhas de po    ( na casa indicada pelo conduzido ),0.0,0.0,Porção(es),Drogas
20781553,Branco,uma   bucha  de  tamanho  maior  embalada   em  plastico,0.0,0.0,Porção(es),Drogas
20781625,Branco,uma bucha na cor verde pesando aproximadamente um grama,0.0,0.0,Porção(es),Drogas
20784149,Verde,duas gramas,0.0,0.0,Porção(es),Drogas
20784285,Branco,cinco porcoes de 070 cada,0.0,0.0,Porção(es),Drogas
20784286,Branco,duas porcoes com 070 cada,0.0,0.0,Porção(es),Drogas
20784292,Branco,uma porcao com quatro gramas,0.0,0.0,Porção(es),Drogas
20784321,Branco,sete porcoes com 03 decigramas cada,0.0,0.0,Porção(es),Drogas
20784365,Branco,uma porcao de 05 em plastico azul,0.0,0.0,Porção(es),Drogas
20794540,Branco,po branco fracionado em pedacos,0.0,0.0,Porção(es),Drogas
20794546,Amarelo,tabletes ,0.0,0.0,Porção(es),Drogas
20794555,Marrom,erva marrom esverdeada,0.0,0.0,Porção(es),Drogas
20796730,Amarelo,10 gramas,0.0,0.0,Porção(es),Drogas
20799942,Branco,um envolucro contendo substancia de cor branca semelhante cocacina,0.0,0.0,Não soube informar,Drogas
20801299,Azul,dois comprimidos semelhentes a ecstasy,0.0,0.0,Unidade(s),Drogas
20805099,Verde,78 porcoes de erva esverdeada embaladas em saco plasticos e fita branca,0.0,0.0,Porção(es),Drogas
20806352,Verde,com embalagem,0.0,0.0,Porção(es),Drogas
20806355,Verde,com embalagem,0.0,0.0,Porção(es),Drogas
20808311,Verde,uma porcao de substancia semelhante,0.0,0.0,Porção(es),Drogas
20810383,Verde,uma ponta de cigarro parcialmente consumida,0.0,0.0,Cigarro(s),Drogas
20815754,Bege,pedras embaladas em papel aluminio,0.0,0.0,Porção(es),Drogas
20817472,Salmon,01 comprido c/caracteristicas semelhantes a exctasy,0.0,0.0,Não soube informar,Drogas
20818023,Cinza,dois micropontos de droga semelhante a lsd,0.0,0.0,Ponto(s),Drogas
20818024,Laranja,tres comprimidos semelhante a ecstasy,0.0,0.0,Comprimido(s),Drogas
20819255,Branco,uma porcao de susbstancia semelhante a coaina pesando aprocimadamente 46g em uma embalagem branca,0.0,0.0,Pacote(s),Drogas
20821669,Verde,auto de apreensao de substancia entorpecente,0.0,0.0,Porção(es),Drogas
20821835,Marrom,embalada em plastico branco,0.0,0.0,Pacote(s),Drogas
20821849,Marrom,embalada plastico filme encontrada dentro da caixa de fosforo,0.0,0.0,Porção(es),Drogas
20824308,Verde,uma bucha com substancia com cheiro e odor semelhante a maconah,0.0,0.0,Porção(es),Drogas
20826932,Marrom,1 cigarro de macionha,0.0,0.0,Cigarro(s),Drogas
20833023,Branco,28 petecas de substancia c/carac de coicana pesando 22g,0.0,0.0,Unidade(s),Drogas
20834323,Verde,auto de apreensao de entorpecente,0.0,0.0,Cigarro(s),Drogas
20834330,Verde,auto de apreensao de substancia entorpecente ,0.0,0.0,Porção(es),Drogas
20834686,Verde,01 porcao embalada em plastico e 01 porcao menor solta,0.0,0.0,Porção(es),Drogas
20835258,Incolor,frasco de landerlan gold,0.0,0.0,Frasco(s),Drogas
20835259,Incolor,frasco de decaland - depot 200mg,0.0,0.0,Frasco(s),Drogas
20839058,Bege,9 tijolos inteiro e 1 tijolo fracionado,0.0,0.0,Tijolo(s),Drogas
20839726,Verde,auto de apreensao de substancia entorpecente,0.0,0.0,Tijolo(s),Drogas
20844312,Verde,c/ envolucro,0.0,0.0,Porção(es),Drogas
20849234,Branco,06 buchas pesando 83 gramas,0.0,0.0,Porção(es),Drogas
20850166,Branco,peso unitario prejudicado - 4 buchas envoltas em sacos plasticos separados mas envoltas em fita adesiva larga cor caramelo       ,0.0,0.0,Porção(es),Drogas
20851089,Amarelo,130 tabletes pesando aprox 122 kg,0.0,0.0,Tijolo(s),Drogas
20852280,Amarelo,1 pedra + pedrinhas pesando aproximadamente 71 gramas,0.0,0.0,Porção(es),Drogas
20852854,Verde,uma porcao de vegetal seco de cor esverdeada,0.0,0.0,Saco(s),Drogas
20854801,Verde,auto de apreensao de substancia entorpecente,0.0,0.0,Porção(es),Drogas
20855592,Branco,uma porcao envolta em embalagem plastica,0.0,0.0,Porção(es),Drogas
20855784,Marrom,22 vidros de codeina,0.0,0.0,Frasco(s),Drogas
20855799,Verde,droga conhecida segundo o indiciado por dmt,0.0,0.0,Porção(es),Drogas
20855808,Branco,3 comprimidos de substancia entorpecente nao identificada,0.0,0.0,Comprimido(s),Drogas
20858437,Marrom,2 capsulas de substancia nao identificada,0.0,0.0,Unidade(s),Drogas
20858505,Verde,11 petecas de machonha ,0.0,0.0,Porção(es),Drogas
20862403,Verde,uma pequena porcao de erva seca esverdeada,0.0,0.0,Porção(es),Drogas
20862404,Verde,um cigarro artesanal,0.0,0.0,Cigarro(s),Drogas
20863090,Verde,dlpf,0.0,0.0,Porção(es),Drogas
20863097,Verde,denarc,0.0,0.0,Porção(es),Drogas
20863108,Branco,um pino de substancia em po - dlpf,0.0,0.0,Unidade(s),Drogas
20863110,Branco,um pino de substancia em po - denarc,0.0,0.0,Unidade(s),Drogas
20863112,Verde,dlpf,0.0,0.0,Porção(es),Drogas
20869705,Verde,a granel acondicionada em 2 vidros,0.0,0.0,Não soube informar,Drogas
20869722,Verde,um tijolo,0.0,0.0,Porção(es),Drogas
20869724,Verde,seis tijolos totalizando 2990g,0.0,0.0,Porção(es),Drogas
20874548,Branco,droga acondicionada em pinos,0.0,0.0,Unidade(s),Drogas
20878530,Branco,vinte comprimidos de cor branca pesando aproximadamente 08 gramas,0.0,0.0,Comprimido(s),Drogas
20880834,Verde,auto de apreensao de substancia entorpecente referente a 4 gramas,0.0,0.0,Tijolo(s),Drogas
20884488,Verde,132 envolucros plasticos pesando cento e cetenta gramas contendo uma erva de cor verde,0.0,0.0,Porção(es),Drogas
20891334,Amarelo,guilherme,0.0,0.0,Porção(es),Drogas
20891335,Amarelo,guilherme,0.0,0.0,Porção(es),Drogas
20891336,Amarelo,alissom,0.0,0.0,Porção(es),Drogas
20891337,Amarelo,alissom,0.0,0.0,Porção(es),Drogas
20894478,Branco,05 gramas de ,0.0,0.0,Porção(es),Drogas
20894795,Amarelo,uma pedra pesando 2197 e uma pedra pesando 2021,0.0,0.0,Porção(es),Drogas
20895418,Preto,uma porcao de substancia semelhante a haxixe,0.0,0.0,Porção(es),Drogas
20896105,Roxo,comprimidos,0.0,0.0,Unidade(s),Drogas
20896232,Vermelho,uma cartela com dezessete adesivos de lsd,0.0,0.0,Não soube informar,Drogas
20896287,Verde,quatro embalagens a vacuo e um saco plastico,0.0,0.0,Porção(es),Drogas
20897052,Branco,cinco porcoes pesando 100 grama e 08 porcoes pesando 399 gramas,0.0,0.0,Porção(es),Drogas
20901640,Verde,3 porcoes de substancia esverdeada pesando 22g ,0.0,0.0,Porção(es),Drogas
20906957,Verde,substancia envolta em preservativo masculino,0.0,0.0,Porção(es),Drogas
20907475,Marrom,porcao,0.0,0.0,Porção(es),Drogas
20911406,Verde,um cigarro parcialmente consumido,0.0,0.0,Cigarro(s),Drogas
20912226,Branco,dois frascos de stanozalol 50mg/ml dois frascos de king deca durabolin e um frasco de metandrosgesterona r,0.0,0.0,Frasco(s),Drogas
20912232,Amarelo,02 comprimidos um de cor amarela e outro de cor roxa semelhante a ecstasy,0.0,0.0,Comprimido(s),Drogas
20912903,Branco,encotrada no bolso do indiciado,0.0,0.0,Porção(es),Drogas
20912906,Branco,em cima da mesa da cozinha da casa do indiciado,0.0,0.0,Porção(es),Drogas
20915437,Verde,auto de apreensao de substancia entorpecente,0.0,0.0,Porção(es),Drogas
20915442,Verde,auto de apreensao de substancia entorpecente,0.0,0.0,Porção(es),Drogas
20918446,Amarelo,40 pedras pesando 5 gramas,0.0,0.0,Porção(es),Drogas
20920020,Amarelo,com envolucro,0.0,0.0,Porção(es),Drogas
20924689,Branco,envelope com codigo de rastreio pm400131191br contendo 05 comprimidos brancos colocados em uma cartela de neosaldina,0.0,0.0,Comprimido(s),Drogas
20924713,Branco,envelope com codigo de rastreio dy904712814br contendo 10 comprimidos de cor branca,0.0,0.0,Comprimido(s),Drogas
20924741,Branco,envelope com codigo de rastreio oa110232545br contendo uma revista de caca palavras tend oem seu inteiro 6 comprimidos  brancos,0.0,0.0,Comprimido(s),Drogas
20924780,Branco,envelope com codigo de rastreio dy 120463835br contendo uma revista caca palavranc e em sei entremio um saquinho com 10 comprimidos brancos,0.0,0.0,Comprimido(s),Drogas
20925404,Branco,(zero virgula tres gramas),0.0,0.0,Unidade(s),Drogas
20925785,Branco,igual ou inferior a 004gr,0.0,0.0,Unidade(s),Drogas
20929347,Verde,cinco porcoes maiores e duas menores,0.0,0.0,Porção(es),Drogas
20929359,Azul,sete comprimidos e meio,0.0,0.0,Comprimido(s),Drogas
20929366,Amarelo,menos de 1 grama com embalagem,0.0,0.0,Unidade(s),Drogas
20930295,Branco,petecas peso total com involucro,0.0,0.0,Porção(es),Drogas
20930514,Bege,sedex codigo 072856720br contendo mdma,0.0,0.0,Porção(es),Drogas
20930522,Bege,sedex codigo od072856680br contendo mdma,0.0,0.0,Porção(es),Drogas
20930666,Bege,sedex codigo oa044589360br contendo mdma,0.0,0.0,Porção(es),Drogas
20930674,Branco,sedex codigo oa044589360br contendo 03 comp de ecstasy,0.0,0.0,Comprimido(s),Drogas
20930680,Azul,sedex codigo oa044589360br contendo 25 pontos de lsd,0.0,0.0,Ponto(s),Drogas
20935451,Marrom,um tijolinho com nove gramas,0.0,0.0,Tijolo(s),Drogas
20939536,Amarelo,com envolucro,0.0,0.0,Porção(es),Drogas
20939548,Branco,com envolucro,0.0,0.0,Porção(es),Drogas
20940988,Verde,pocao de erva envolta em fita adesiva de cor branca,0.0,0.0,Porção(es),Drogas
20941067,Verde,inferior a uma grama,0.0,0.0,Porção(es),Drogas
20947143,Verde,uma porcao com erva esverdeada com caracterisitica de macomja pesando 130 gramas com involuccro,0.0,0.0,Porção(es),Drogas
20952090,Verde,com envolucro,0.0,0.0,Porção(es),Drogas
20952586,Verde,com involucro,0.0,0.0,Porção(es),Drogas
20957895,Verde,32 buchas de machonha,0.0,0.0,Porção(es),Drogas
20958692,Amarelo,uma grama de mdma,0.0,0.0,Porção(es),Drogas
20959430,Verde,pesada com embalagem,0.0,0.0,Porção(es),Drogas
20959438,Amarelo,pesado com embalagem,0.0,0.0,Porção(es),Drogas
20959446,Branco,pesado com embalagem,0.0,0.0,Porção(es),Drogas
20961183,Verde,34 buchas pesando aproximadamente 32g,0.0,0.0,Porção(es),Drogas
20961191,Branco,4 buchas pesando aproximadamente 2g ,0.0,0.0,Porção(es),Drogas
20961320,Amarelo,03gramas com embalagem totalizando 5unidades,0.0,0.0,Porção(es),Drogas
20966315,Branco,uma embal plastica pesando 21 gr contendo po branco solto e mais uma bucha contendo o mesmo material  c,0.0,0.0,Saco(s),Drogas
20966488,Verde,erva verde seca e prensada,0.0,0.0,Porção(es),Drogas
20968139,Verde,1 tijolo aproximadamente 5x2cm,0.0,0.0,Tijolo(s),Drogas
20971263,Verde,uma porcao grande embalada em plastico contendo varias outras porcoes embaladas individualmente pronta para venda pesando aproximadamente 365 gramas,0.0,0.0,Porção(es),Drogas
20974145,Verde,tres porcoes de uma erva de coloracao esverdeada ,0.0,0.0,Porção(es),Drogas
20976238,Verde,58 porcoes envoltas em saco plastico individualmente,0.0,0.0,Porção(es),Drogas
